发布时间,笔记标题,笔记链接,笔记内容,点赞量,收藏量,评论量,分享量,互动量,博主昵称,概括,内容类型,正负向,业务线,渠道类型,具体产品/场景,笔记ID,是否剔除,是否剔除.输出结果
2026/3/10,温州至瑞安定制班线票价6.9元起,https://www.xiaohongshu.com/explore/69af792d0000000022030dab?xsec_token=ABcOPnb0grNW1USjMZaatAj2nPZDkzN7lWK0eA59VnfAU=,温州至瑞安定制班线3月12日开通！票价6.9元起~滴滴首页选择站点巴士可提前一天购票,5,3,1,0,9,编号89757,温州至瑞安定制班线3月12日开通，票价6.9元起，可在滴滴首页选择站点巴士提前一天购票。,地广/活动,正向,站点巴士/公交/滴滴小巴,小红书,站点巴士,69af792d0000000022030dab,,
2026/3/10,瑞安到温州新开通的滴滴巴士,https://www.xiaohongshu.com/explore/69b02a65000000002202c86a?xsec_token=ABxcM-eyF_j3KzqyE-f6D92amKuklZjylQ57MMXfE0D78=,"儿童票比成人票还贵，尴尬#瑞安[话题]# #滴滴出行[话题]# #滴滴巴士[话题]#
从瑞安市区出发去温州，如果坐轻轨免票，坐巴士要6.9，你会选择做哪个呢？",11,8,10,0,29,家有神兽uik,瑞安市区到温州，轻轨免票而巴士需6.9元，面临选择。,产品力,负向,站点巴士/公交/滴滴小巴,小红书,价格优惠,69b02a65000000002202c86a,,
2026/3/10,三明汽车站东↔️延平的滴滴巴士正式开通！,https://www.xiaohongshu.com/explore/69af81f7000000001d024332?xsec_token=ABcOPnb0grNW1USjMZaatAj4RW-oHExHBMSUKgqcb9uTM=,3月13号！三明汽车南站往返延平的滴滴巴士正式开通！提前2天买票只要9.9！,2,0,0,0,2,🌈 Lucky 可乐妹🥤,3月13日三明汽车南站往返延平的滴滴巴士正式开通，提前2天购票仅需9.9元。,地广/活动,正向,站点巴士/公交/滴滴小巴,小红书,站点巴士,69af81f7000000001d024332,,
2026/3/10,滴滴你真是好事做尽,https://www.xiaohongshu.com/explore/69afd07f000000001503ae72?xsec_token=ABcOPnb0grNW1USjMZaatAj2_YqOhnflStsNLEd-6xt6Q=,终于等到滴滴的宠物专车了，今天特意体验了一下，我也提前登记好了宠物档案。宠物专车虽然贵一点，但车内干净宽敞，司机也很细心，会主动给狗狗腾空间、铺尿垫，狗狗也没晕车，全程都很放松。真心建议带狗狗出门的姐妹，优先选宠物专车，体验感真的好太多#网约车[话题]# #宠物友好[话题]# #带宠物坐车[话题]# #我的狗狗[话题]# #铲屎官必看[话题]#,1,0,0,0,1,卷心菜成精了,用户体验滴滴宠物专车后，认为其干净宽敞、司机细心、狗狗乘坐舒适，建议带狗出门的人优先选择。,产品力,正向,宠物出行,小红书,宠物出行,69afd07f000000001503ae72,,
2026/3/11,突然发现滴滴新出了女性友好出行诶,https://www.xiaohongshu.com/explore/69b0f18a000000001d013bce?xsec_token=ABxcM-eyF_j3KzqyE-f6D92REVTX0vME4-GSCNwq1j7sg=,"今天打车的时候发现界面的偏好设置里面可以选女司机偏好出行诶，可以优先呼叫女司机！感觉以后晚上看演唱会结束之后打车会有安全感很多诶，非常女性友好！
#网约车[话题]# #阳光出行辅助[话题]# #出租车[话题]# #司机[话题]# #打车[话题]# #演唱会[话题]# #女生[话题]# #独自旅行[话题]# #安心返程有我在[话题]# #冬天打车就像进了司机被窝[话题]#",10,0,13,0,23,鲸鱼大王,打车软件可选择女司机偏好出行，让女性夜间打车更有安全感，很友好。,产品力,正向,网约车,小红书,女性友好计划,69b0f18a000000001d013bce,,
2026/3/10,滴滴女性友好女司机有用吗,https://www.xiaohongshu.com/explore/69b03b4a000000002203b5f9?xsec_token=ABxcM-eyF_j3KzqyE-f6D92ZBwn8eLEd4Yvtq2Alo-JCA=,#网约车[话题]# #出租车[话题]# #司机[话题]# #女生出门保护好自己[话题]# #滴滴出行[话题]#,0,0,3,0,3,ttttty,该内容涉及网约车、出租车、司机以及女生出门自我保护等话题，提及了滴滴出行。,无匹配类别,中性,网约车,小红书,无匹配类别,69b03b4a000000002203b5f9,,
2026/3/10,女性友好,https://www.xiaohongshu.com/explore/69b01dc1000000001b01ed03?xsec_token=ABxcM-eyF_j3KzqyE-f6D92XpYQ37jZYU5liR-c3cd3uM=,"滴滴这个功能太好了，双向选择，女司机和女乘客都很安全，且烟酒味！
#对女性友好[话题]# #女性支持女性[话题]# #女性[话题]# #滴滴出行[话题]#",0,0,1,0,1,momo,滴滴的双向选择功能让女司机和女乘客都感到安全且无烟酒味，对女性友好。,产品力,正向,网约车,小红书,女性友好计划,69b01dc1000000001b01ed03,,
2026/3/10,女司机事业伊始群策群力！,https://www.xiaohongshu.com/explore/69afd02f0000000022021dc4?xsec_token=ABcOPnb0grNW1USjMZaatAj_Q7EsB0WW429tpMloCCWek=,"支持各行各业女性占据一席之地！
滴滴优先女司机！
这是我第一次给红包！
就给女司机了！

#女司机[话题]# #滴滴[话题]# #关于我打车被司机种草这件事[话题]# #司机[话题]# #出行安全第一[话题]# #网约车[话题]# #安全出行[话题]# #姐姐快乐车[话题]# #安全驾驶文明出行[话题]# #户外徒步[话题]#",13,0,0,0,13,硬核少女顶峰相见,支持女性在各行业发展，滴滴优先女司机，“我”首次给红包给了女司机。,司机,正向,品牌,小红书,女司机,69afd02f0000000022021dc4,,
2026/3/10,被女司机戳到了(ಥ_ಥ),https://www.xiaohongshu.com/explore/69afbd03000000002202d5aa?xsec_token=ABcOPnb0grNW1USjMZaatAjxb8_ASXoKVRFA0--UrPw5k=,"昨天晚上加班到很晚，下班有点累，只想在回家的路上安安静静地放个空。正好想起了滴滴新上线的“可选女司机”功能，就顺手勾选尝试了一下。
操作体验非常丝滑，不需要复杂的流程，匹配速度也比我预想的要快得多。没一会儿，平台就提醒我接单的是位姐姐。
车门一打开，车内淡淡的香氛和干净整洁的布置瞬间让人心情明亮了起来。姐姐看我拎着大包小包，特意下车帮我搭了把手，笑着说：“这单是女性友好订单，咱们女孩子之间就是方便。”
一路上，我们聊得非常投缘。姐姐跟我说，自从有了这个功能，她接到的女学生和职场女生明显变多了。她说现在这种“全女空间”让她开车时的状态也更加松弛、自在。
我们聊到了最近的天气，聊到了好吃的探店，甚至还交流了一下护肤心得。这种感觉不像是简单的司乘关系，更像是坐上了一位大姐姐的车，整个人在忙碌了一天后得到了彻底的治愈。
快到家时，姐姐跟我说：“你一个女孩子一个人在大城市打拼真是不容易啊，到家都这么晚了。回到家之后就赶紧洗漱休息吧。”
真的，那一刻Heart软软的。[完啦R][完啦R]
我觉得这个功能的意义，不仅仅在于提供一种选择，更在于它构建了一个充满善意和理解的流动的空间。虽然算法还在不断迭代，司机端的保障措施也在逐步完善，但这种“女性互助”的初衷真的值得狠狠点赞！
被同性温柔以待的感觉真好，技术让我们的城市生活更有温度了。
#关于我打车被司机种草这件事[话题]# #网约车[话题]# #出行安全第一[话题]# #出行交通方式[话题]# #实现出行自由[话题]# #司机[话题]# #通勤上下班[话题]# #我的出行方式[话题]# #出行更便捷[话题]# #上下班通勤顺风车[话题]#",10,0,0,0,10,依所罗门,作者体验滴滴“可选女司机”功能，认为该功能不仅提供选择，更构建了充满善意和理解的女性互助空间，让城市生活更有温度。,产品力,正向,网约车,小红书,女性友好计划,69afbd03000000002202d5aa,,
2026/3/10,夜里打车遇见的女司机,https://www.xiaohongshu.com/explore/69afa32b000000001b0166d5?xsec_token=ABcOPnb0grNW1USjMZaatAjxK5HU98LET8pN82AgU0SHA=,"晚上和朋友结束聚餐时已经很晚，街上已经没什么人，风有点冷，准备打车回家时，看到滴滴页面上的“女性友好计划”的弹窗，可以设置优先匹配女性司机。我几乎没思考就点了那个选项。车很快到了。阿姨坐在驾驶座上，笑着招呼我：“上车吧。”车里有一股淡淡的清香，闻着很舒服，整个人紧绷的神经一下子松了。
虽然车程短，但我们自然的聊了起来。她说最近夜晚载的乘客大多是女性，很多人因为这个功能而感到安心。她也觉得和女乘客相处轻松愉快，经常能听到她们分享生活琐事或者兴奋地谈论音乐节。有时候接到去音乐节的年轻人们，两三个人兴奋地讨论歌手、讨论舞台，她在前面听着，也会跟着觉得很有活力。
我提到自己以前打车遇到过一次不太舒服的经历：司机莫名的说教，可能没有恶意，但是让人听着很不得劲儿。阿姨只是笑笑：“年轻人就应该开心地玩嘛。”
“我女儿跟你差不多大。”她说自己有时候会劝女儿多出去走走，多看看外面的世界。但女儿性格比较安静，不太喜欢这些热闹的活动。
我笑着说：“那也很好啊，喜欢什么样的生活都可以。”
阿姨也点头：“对啊，开心就行。”
我突然有一种很奇妙的感觉。好像我们不是司机和乘客，而是两个刚好在夜里顺路聊几句的人。车窗外是冬天很冷的城市夜色，车里却很安静，很温暖。短短十分钟的车程里，让我觉得，这辆车好像不只是载着我一个人。它好像载着很多很多人——载着那些深夜回家的人们，载着和朋友三五成群去玩的人们，也载着每一个因为遇到女司机而突然放松下来的人们。
到目的地下车时，我对她说：“祝您一切顺利。”她笑着回答：“谢谢你，小姑娘。”关上车门之后，我站在路边看着车灯慢慢远去。打开手机，我把所有能点的好评都点了一遍。
一个普通的夜晚，很开心可以遇到这位女司机。

#关于我打车被司机种草这件事[话题]# #都市夜归人[话题]# #女生晚上出门要注意安全[话题]# #女性[话题]# #女性友好[话题]# #女司机[话题]# #对女性友好[话题]# #还有这种神奇操作[话题]# #隐藏功能[话题]# #打车[话题]#",5,0,0,0,5,柚C苹果冻冻（抢票成功版）,作者在晚上使用滴滴“女性友好计划”优先匹配到女性司机，乘车过程中与司机轻松聊天并感到温暖安心，对这次经历很满意。,司机,正向,网约车,小红书,女性友好计划,69afa32b000000001b0166d5,,
2026/3/10,滴滴打车打到女司机,https://www.xiaohongshu.com/explore/69af76c0000000001503995d?xsec_token=ABcOPnb0grNW1USjMZaatAj8mWNzd8hRUPkhtlETEosr4=,"是我的福报！！！因为我本人是广佛通勤，经常因为快迟到要打车。打过很多像混子一样的大叔的车，等车到跟前，人上车了才和我说要加钱💰不给的话就慢吞吞的开，还路怒，风琴脚整的人晕车，要么就是车内异味熏的人发晕。

今天是个阿姨接的单，车内干净整洁无异味，行驶平稳，开的也快，作为乘客真的乘坐体验拉满，而且人也很有礼貌。

滴滴行业真的很需要女司机，鼓励越来越多的女性加入，阿姨看年纪也是我妈妈辈的人，真的很安心！！！",36,0,0,0,36,倾遲,作者因广佛通勤常打车，经历过一些服务差的男司机后，遇到一位车内整洁、驾驶平稳且有礼貌的女司机，认为滴滴行业需要更多女司机。,司机,正向,网约车,小红书,女司机,69af76c0000000001503995d,,
2026/3/12,滴滴出行！我将坚持维护我的利益！,https://www.xiaohongshu.com/explore/69b21ab2000000002800b7bf?xsec_token=ABdoX6O_JHSaJWE4cS8BMj_H38CiiRn5Jpi-UmqFVQz0E=,用了滴滴好多年了，第一次碰到这么恶劣的事情，叫的快车，结果司机拒载，甩客，无故取消且态度极差，导致我最后没有赶上高铁，只能重新买票。事情发生的当天就和滴滴投诉了，第二天给的方案是150元优惠券，但这完全不足以弥补我的损失，我明确要求现金赔偿我的损失。后续就是每天一个电话，扯了十天了，但都是同样的话术，同样的补偿方案，人工客服就像个机器人一样，我多次明确要求不接受该方案，客服每次都说再去沟通，但还是原方案，所以请问沟通了啥？最后扔了一句，你不接受的话，后面就不会再来电了。现在我已经在12328和12345平台进行投诉了，如果事情还不能得到解决，我会进行司法起诉！你们的宣传语还是美好出发，完全感受不到！#滴滴[话题]# #滴滴出行[话题]# #滴滴快车[话题]# #滴滴网约车[话题]# #滴滴App[话题]# #网约车[话题]# #维护自身权益[话题]# @滴滴 @滴滴出行客服 @滴滴美好出发,2,1,53,0,56,爱吃美食的琳琳,用户因滴滴司机拒载甩客导致误乘高铁，投诉后滴滴仅提供150元优惠券，用户不接受并在12328、12345投诉，威胁将司法起诉。,平台客服投诉,负向,快车,小红书,投诉无门/推诿,69b21ab2000000002800b7bf,,
2026/3/11,滴滴快车，惠州新墟到镇隆，隔壁镇16公里，要收跨城费？这是跨...,https://www.xiaohongshu.com/explore/69b1667b0000000015023d56?xsec_token=ABy_kBwzk7ZO3VzUAlmz2vD_NZpfqbiWa86bhLb63ldXc=,滴滴快车，惠州新墟到镇隆，隔壁镇16公里，要收跨城费？这是跨镇费吧，再发展下去要不要收跨街费@滴滴,0,0,0,0,0,哈拉哈拉嘿,用户质疑滴滴快车从惠州新墟到镇隆（隔壁镇16公里）收取跨城费是否合理，认为应是跨镇费，甚至调侃是否会发展到收跨街费。,平台客服投诉,负向,快车,小红书,跨城出行,69b1667b0000000015023d56,,
2026/3/12,所有人立刻加入滴滴女性友好计划！,https://www.xiaohongshu.com/explore/69b21bd0000000001d0138fd?xsec_token=ABdoX6O_JHSaJWE4cS8BMj_B0N9KtS6x8Cvx9-ApbL_mk=,#关爱女性安全[话题]# #守护她计划[话题]# #滴滴[话题]# #司机必备[话题]# #开车[话题]##妇女[话题]#,42,0,5,0,47,清柿子酱,该内容是包含“关爱女性安全”“守护她计划”“滴滴”“司机必备”“开车”“妇女”等话题的标签集合。,无匹配类别,中性,品牌,小红书,女性友好计划,69b21bd0000000001d0138fd,,
2026/3/12,滴滴巴士之版纳雨林之心号,https://www.xiaohongshu.com/explore/69b212630000000016009bed?xsec_token=ABdoX6O_JHSaJWE4cS8BMj_DGBgyKo-pXLDMMPKBVjde8=,滴滴雨林巴士只有景洪市区到版纳植物园往返这一个路线有，只能说没有网上视频发的那么好，可能期待有点高吧，总体就是一个大巴车内部装饰成我的世界那种感觉的雨林主题，还是一样的座位，内部还比较黑，车上有一个向导，还让拉上窗帘，出发后会发一个游戏手册，然后开始放动画，动画中间穿插两个小游戏需要对应座位号吗的人按一下座位前面的按钮参与，也没有互动，不像网上说的那样整个过程玩游戏很欢乐，趣味性一般，游戏大概30分钟动画视频播放完毕，就没了等下车后领一个冰箱贴结束，总体觉得不值当，毕竟普通大巴19元这个要59元，但是如果带小孩的话体验一下还是可以的，大人游戏也没什么参与度，不建议乘坐，我们坐的早晨8:20出发到版纳植物园的巴士，向导和司机说话都凶巴巴的，体验感更拉低[吐舌头H] #滴滴巴士[话题]##西双版纳雨林之心号[话题]#,1,0,0,0,1,小珠珠,滴滴雨林巴士仅有景洪市区到版纳植物园的往返路线，内部为雨林主题装饰，配有向导、游戏手册、动画及小游戏，但趣味性一般、互动少，价格59元较普通大巴贵，大人参与度低不建议乘坐，带小孩可体验，且向导和司机态度差导致体验感不佳。,产品力,负向,站点巴士/公交/滴滴小巴,小红书,站点巴士,69b212630000000016009bed,,
